Date,Month_Year,Month_Name,Month_Num,Year,Week_Number,Day_of_Week,Is_Weekend,Hour,Time_Bucket,Transaction_Type,Transaction_ID,Vehicle_Number,Vehicle_State,Tag_ID,Group_Name,Plaza_Code,Plaza_Name,Debit_Amount,Spend_Tier,Opening_Balance,Closing_Balance,Round_Trip_Flag
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,10,3-Midday (10am-2pm),Toll Txn,006088360995,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,19002,THIRUMANDURAI TOLL PLAZA,240.0,Medium (₹100-300),1160.5,920.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010032601121013206085,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),1425.5,1160.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,006088088059,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,36001,Samayapuram Toll Plaza,195.0,Medium (₹100-300),1620.5,1425.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,006088086689,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,552002,Elchuru Toll Plaza,303.0,High (₹300-500),1923.5,1620.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,0010032601120823243746,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,360045,Boothakudi Toll Plaza,355.0,High (₹300-500),2278.5,1923.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,0010032601120747182779,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),2458.5,2278.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,0010002601120707233448,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),2588.5,2458.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,5,1-Night (12am-6am),Toll Txn,160112055028359761262,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,360043,Chittampatti Toll Plaza,360.0,High (₹300-500),2948.5,2588.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,5,1-Night (12am-6am),Toll Txn,006087478005,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,552001,Thummalacheruvu Toll Plaza,307.0,High (₹300-500),3255.5,2948.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,2,1-Night (12am-6am),Toll Txn,006087250853,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,550023,Madugulapally TOLLPLAZA,309.0,High (₹300-500),3564.5,3255.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,2,1-Night (12am-6am),Toll Txn,015001015120126005954,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,15001,Pantangi,255.0,Medium (₹100-300),3819.5,3564.5,No
2026-01-12,Jan 2026,January,1,2026,3,Monday,Weekday,1,1-Night (12am-6am),Toll Txn,0010022601120112294315,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),4044.5,3819.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,0010002601112333423109,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,73002,Tangatur Toll Plaza,355.0,High (₹300-500),4399.5,4044.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,01000C2849257129550559,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,16003,Hitnal,165.0,Medium (₹100-300),4564.5,4399.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,22,6-Late Night (10pm-12am),Toll Txn,0010022601112244183501,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,560011,Vandiyur Toll Plaza,40.0,Low (<₹100),4604.5,4564.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,22,6-Late Night (10pm-12am),Toll Txn,0010032601112229304092,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,560012,Chinthamani Toll Plaza,90.0,Low (<₹100),4694.5,4604.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,22,6-Late Night (10pm-12am),Toll Txn,250377748939,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,356107,Halligudi Fee Plaza,370.0,High (₹300-500),5064.5,4694.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,22,6-Late Night (10pm-12am),Toll Txn,0010022601112222396531,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,73001,Bollapalli Toll Plaza,585.0,Very High (>₹500),649.5,64.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,21,5-Evening Peak (6-10pm),Toll Txn,006086453346,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,356106,Nalavadi,430.0,High (₹300-500),1079.5,649.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,20,5-Evening Peak (6-10pm),Toll Txn,006086324560,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,49001,Kaza Toll PlazaMangalgiri,570.0,Very High (>₹500),1649.5,1079.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,20,5-Evening Peak (6-10pm),Toll Txn,006086255268,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360068,Thirupathisaram TollPlaza,145.0,Medium (₹100-300),1794.5,1649.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,19,5-Evening Peak (6-10pm),Toll Txn,0010002601111923597348,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,560011,Vandiyur Toll Plaza,40.0,Low (<₹100),1834.5,1794.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,19,5-Evening Peak (6-10pm),Toll Txn,0010032601111906191843,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360039,Nanguneri Toll Plaza,390.0,High (₹300-500),2224.5,1834.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,19,5-Evening Peak (6-10pm),Toll Txn,006085969758,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,62002,Mahuvan Toll Plaza,355.0,High (₹300-500),2579.5,2224.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,18,5-Evening Peak (6-10pm),Toll Txn,0010022601111827413654,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,320052,Raibha toll plaza,285.0,Medium (₹100-300),2864.5,2579.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,18,5-Evening Peak (6-10pm),Toll Txn,006085797710,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,34001,Raikal Toll Plaza,295.0,Medium (₹100-300),3159.5,2864.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,18,5-Evening Peak (6-10pm),Toll Txn,0010032601111820251348,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,111001,Hirebgewadi tollplaza,410.0,High (₹300-500),3569.5,3159.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,18,5-Evening Peak (6-10pm),Toll Txn,006085720559,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,352039,Pottipadu,220.0,Medium (₹100-300),3789.5,3569.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,0010012601111759515576,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,560011,Vandiyur Toll Plaza,40.0,Low (<₹100),3829.5,3789.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,536466001110126175037,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,536466,MERLAPAKA TOLLPLAZA,455.0,High (₹300-500),4284.5,3829.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,0010012601111739307734,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360038,Salaipudur,435.0,High (₹300-500),4719.5,4284.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,250377532522,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,176003,Pudurpandiyapuram,375.0,High (₹300-500),5094.5,4719.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,1250030021101261721147,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,125003,Baretha or Jajau,300.0,High (₹300-500),5394.5,5094.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,01000M2849034546450597,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,360066,Enamkariyandal Toll Plaza,120.0,Medium (₹100-300),5514.5,5394.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,260111172037163186167,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,352027,Kalaparru Toll Plaza,240.0,Medium (₹100-300),5754.5,5514.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,3520240L2110126171952,TS07UA9607,Telangana,34161FA8203289DA0A4D72A0,UNMAPPED GROUP,352024,Marur Toll Plaza,475.0,High (₹300-500),6229.5,5754.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,006085493873,TS07UA9598,Telangana,34161FA8203289DA0A4D7280,UNMAPPED GROUP,69001,Vempadu,485.0,High (₹300-500),6714.5,6229.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,0010022601111708591076,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360037,Kappalur,355.0,High (₹300-500),7069.5,6714.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,006085445758,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,79001,Sakapur Toll plaza,285.0,Medium (₹100-300),7354.5,7069.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,17,4-Afternoon (2-6pm),Toll Txn,0010022601111702095193,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,356021,Hattargi Toll Plaza,80.0,Low (<₹100),7434.5,7354.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,15,4-Afternoon (2-6pm),Toll Txn,352056012110126155841,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,352056,VeeraValli TOLLPLAZA,280.0,Medium (₹100-300),7714.5,7434.5,Yes
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,15,4-Afternoon (2-6pm),Toll Txn,1250020071101261555468,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,125002,Choundha,325.0,High (₹300-500),8039.5,7714.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,15,4-Afternoon (2-6pm),Toll Txn,0010012601111535087669,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360040,Etturvattam Toll Plaza,355.0,High (₹300-500),8394.5,8039.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,15,4-Afternoon (2-6pm),Toll Txn,006084982677,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,552004,Kovvuru,109.0,Medium (₹100-300),8503.5,8394.5,Yes
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,14,4-Afternoon (2-6pm),Toll Txn,0010002601111437176522,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360045,Boothakudi Toll Plaza,355.0,High (₹300-500),8858.5,8503.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,14,4-Afternoon (2-6pm),Toll Txn,0010012601111433185639,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,560012,Chinthamani Toll Plaza,90.0,Low (<₹100),8948.5,8858.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,14,4-Afternoon (2-6pm),Toll Txn,0010032601111425313545,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,360045,Boothakudi Toll Plaza,355.0,High (₹300-500),9303.5,8948.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,14,4-Afternoon (2-6pm),Toll Txn,0010022601111412448854,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,560013,Valayangulam Toll Plaza,60.0,Low (<₹100),9363.5,9303.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,14,4-Afternoon (2-6pm),Toll Txn,0010012601111409038245,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,560012,Chinthamani Toll Plaza,90.0,Low (<₹100),9453.5,9363.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,13,3-Midday (10am-2pm),Toll Txn,0010002601111353274207,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,350006,Pullur Toll Plaza,475.0,High (₹300-500),9928.5,9453.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,13,3-Midday (10am-2pm),Toll Txn,0010002601111336365568,TS07UA9608,Telangana,34161FA8203289DA0A4D7240,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),10058.5,9928.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,13,3-Midday (10am-2pm),Toll Txn,0010002601111331453340,TS07UA9601,Telangana,34161FA8203289DA0A4D7260,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),10188.5,10058.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,13,3-Midday (10am-2pm),Toll Txn,0010012601111305478336,TS07UA9608,Telangana,34161FA8203289DA0A4D7240,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),10368.5,10188.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,12,3-Midday (10am-2pm),Toll Txn,160111125505707270516,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360043,Chittampatti Toll Plaza,360.0,High (₹300-500),10728.5,10368.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,12,3-Midday (10am-2pm),Toll Txn,0010002601111248294253,TS07UA9601,Telangana,34161FA8203289DA0A4D7260,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),10908.5,10728.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,12,3-Midday (10am-2pm),Toll Txn,006084285292,TS07UA9607,Telangana,34161FA8203289DA0A4D72A0,UNMAPPED GROUP,536547,Mangapatnam Toll Plaza,365.0,High (₹300-500),11273.5,10908.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,12,3-Midday (10am-2pm),Toll Txn,5364770051101261202208,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,536477,Manapura m Toll Plaza,170.0,Medium (₹100-300),11443.5,11273.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,12,3-Midday (10am-2pm),Toll Txn,006084225422,TS07UA9598,Telangana,34161FA8203289DA0A4D7280,UNMAPPED GROUP,70001,Krishnavaram,375.0,High (₹300-500),11818.5,11443.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,11,3-Midday (10am-2pm),Toll Txn,1760020071101261149511,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,176002,Elliyarpathy,385.0,High (₹300-500),12203.5,11818.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,11,3-Midday (10am-2pm),Toll Txn,160111110606922814349,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,360043,Chittampatti Toll Plaza,360.0,High (₹300-500),12563.5,12203.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,10,3-Midday (10am-2pm),Toll Txn,0010022601111052016557,TS07UA9601,Telangana,34161FA8203289DA0A4D7260,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),12828.5,12563.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,10,3-Midday (10am-2pm),Toll Txn,01000Z2848789331522233,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,536184,Jonnada Toll Plaza,195.0,Medium (₹100-300),13023.5,12828.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,9,2-Morning Peak (6-10am),Toll Txn,352026L12110126091619,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,352026,Amakthadu Toll Plaza,460.0,High (₹300-500),13483.5,13023.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,9,2-Morning Peak (6-10am),Toll Txn,3520540L4110126085932,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,352054,Gadanki toll plaza,430.0,High (₹300-500),13913.5,13483.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,8,2-Morning Peak (6-10am),Toll Txn,0010032601110846595888,TS07UA9608,Telangana,34161FA8203289DA0A4D7240,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),14178.5,13913.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,8,2-Morning Peak (6-10am),Toll Txn,0010022601110842018216,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),14443.5,14178.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,7,2-Morning Peak (6-10am),Toll Txn,006083388678,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,36001,Samayapuram Toll Plaza,195.0,Medium (₹100-300),14638.5,14443.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,7,2-Morning Peak (6-10am),Toll Txn,006083312542,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,36001,Samayapuram Toll Plaza,195.0,Medium (₹100-300),14833.5,14638.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,7,2-Morning Peak (6-10am),Toll Txn,3520250L8110126072640,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,352025,Kasepalli Toll Plaza,430.0,High (₹300-500),15263.5,14833.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,6,2-Morning Peak (6-10am),Toll Txn,006083193106,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,167002,Pallikonda Toll Plaza,385.0,High (₹300-500),648.5,263.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,6,2-Morning Peak (6-10am),Toll Txn,006083177222,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,552004,Kovvuru,219.0,Medium (₹100-300),867.5,648.5,Yes
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,6,2-Morning Peak (6-10am),Toll Txn,006083155612,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,19002,THIRUMANDURAI TOLL PLAZA,240.0,Medium (₹100-300),1107.5,867.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,6,2-Morning Peak (6-10am),Toll Txn,536466012110126060831,TS07UA9607,Telangana,34161FA8203289DA0A4D72A0,UNMAPPED GROUP,536466,MERLAPAKA TOLLPLAZA,455.0,High (₹300-500),1562.5,1107.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,5,1-Night (12am-6am),Toll Txn,3600650011101260546102,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,360065,Vallam Toll Plaza,120.0,Medium (₹100-300),1682.5,1562.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,5,1-Night (12am-6am),Toll Txn,352056006110126054756,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,352056,VeeraValli TOLLPLAZA,555.0,Very High (>₹500),2237.5,1682.5,Yes
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,4,1-Night (12am-6am),Toll Txn,006082992258,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,19001,SENGURICHI TOLL PLAZA,240.0,Medium (₹100-300),2477.5,2237.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,3,1-Night (12am-6am),Toll Txn,006082914156,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,18001,Vikkravandi Toll Plaza,370.0,High (₹300-500),2847.5,2477.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,2,1-Night (12am-6am),Toll Txn,006082812360,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,352059,Dukkavanipalem TollPlaza,155.0,Medium (₹100-300),3002.5,2847.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,1,1-Night (12am-6am),Toll Txn,006082704876,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,352060,Marripalem TollPlaza,160.0,Medium (₹100-300),3162.5,3002.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,1,1-Night (12am-6am),Toll Txn,3600320101101260125214,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,360032,Nallur Toll Plaza,270.0,Medium (₹100-300),3432.5,3162.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,1,1-Night (12am-6am),Toll Txn,01B2010071783096721409,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,560016,Palavedu,110.0,Medium (₹100-300),3542.5,3432.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,0,1-Night (12am-6am),Toll Txn,01I2010068702011363328,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,560014,Kolappancheri,85.0,Low (<₹100),3627.5,3542.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,0,1-Night (12am-6am),Toll Txn,352054L10110126004443,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,352054,Gadanki toll plaza,430.0,High (₹300-500),4057.5,3627.5,No
2026-01-11,Jan 2026,January,1,2026,2,Sunday,Weekend,0,1-Night (12am-6am),Toll Txn,01I2010063323101696000,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,560015,Varadharajapuram Toll plaza,200.0,Medium (₹100-300),4257.5,4057.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,360049L031001262321535,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,360049,Paranur,245.0,Medium (₹100-300),4502.5,4257.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,0010032601102311032592,TS07UA9607,Telangana,34161FA8203289DA0A4D72A0,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),4767.5,4502.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,352024L10100126230226,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,352024,Marur Toll Plaza,475.0,High (₹300-500),5242.5,4767.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,536466011100126230008,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,536466,MERLAPAKA TOLLPLAZA,230.0,Medium (₹100-300),5472.5,5242.5,Yes
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,22,6-Late Night (10pm-12am),Toll Txn,006082252400,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,19002,THIRUMANDURAI TOLL PLAZA,240.0,Medium (₹100-300),5712.5,5472.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,21,5-Evening Peak (6-10pm),Toll Txn,0010022601102147044822,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),5977.5,5712.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,21,5-Evening Peak (6-10pm),Toll Txn,0010032601102130411100,TS07UA9601,Telangana,34161FA8203289DA0A4D7260,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),6202.5,5977.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,21,5-Evening Peak (6-10pm),Toll Txn,0010002601102115238450,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),6382.5,6202.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,20,5-Evening Peak (6-10pm),Toll Txn,006081931564,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,19001,SENGURICHI TOLL PLAZA,240.0,Medium (₹100-300),6622.5,6382.5,No
2026-01-10,Jan 2026,January,1,2026,2,Saturday,Weekend,20,5-Evening Peak (6-10pm),Toll Txn,0010012601102024322755,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),6752.5,6622.5,No
